i_simul,year,strategy,resources,n_ind,n_predator,n_dead,gamma,total_seeds
2,80,storage,2.4520132870701263,92.0,38.06261986123373,5.0,0.8037824133697749,473.5438251461626
2,81,matching,4.482576647664408,105.0,82.98351289952214,5.0,0.7566124744303,1096.77695919573
2,81,alternate,4.482576647664408,107.0,82.98351289952214,5.0,0.7566124744303,1096.77695919573
2,81,switching,4.482576647664408,94.0,82.98351289952214,5.0,0.7566124744303,1096.77695919573
2,81,reversed,4.482576647664408,102.0,82.98351289952214,5.0,0.7566124744303,1096.77695919573
2,81,storage,4.482576647664408,92.0,82.98351289952214,5.0,0.7566124744303,1096.77695919573
2,82,matching,2.855051787397253,105.0,91.45473264084671,5.0,0.9690617960174397,943.7451049736858
2,82,alternate,2.855051787397253,106.0,91.45473264084671,5.0,0.9690617960174397,943.7451049736858
2,82,switching,2.855051787397253,91.0,91.45473264084671,5.0,0.9690617960174397,943.7451049736858
2,82,reversed,2.855051787397253,104.0,91.45473264084671,5.0,0.9690617960174397,943.7451049736858
2,82,storage,2.855051787397253,94.0,91.45473264084671,5.0,0.9690617960174397,943.7451049736858
2,83,matching,3.1083995724907405,105.0,19.318671085435557,5.0,0.9999669572147272,193.19309449229308
2,83,alternate,3.1083995724907405,107.0,19.318671085435557,5.0,0.9999669572147272,193.19309449229308
2,83,switching,3.1083995724907405,91.0,19.318671085435557,5.0,0.9999669572147272,193.19309449229308
2,83,reversed,3.1083995724907405,102.0,19.318671085435557,5.0,0.9999669572147272,193.19309449229308
2,83,storage,3.1083995724907405,95.0,19.318671085435557,5.0,0.9999669572147272,193.19309449229308
2,84,matching,3.2471619063941572,105.0,27.8706585073836,5.0,0.8012497401582579,347.83984456430227
2,84,alternate,3.2471619063941572,106.0,27.8706585073836,5.0,0.8012497401582579,347.83984456430227
2,84,switching,3.2471619063941572,94.0,27.8706585073836,5.0,0.8012497401582579,347.83984456430227
2,84,reversed,3.2471619063941572,100.0,27.8706585073836,5.0,0.8012497401582579,347.83984456430227
2,84,storage,3.2471619063941572,95.0,27.8706585073836,5.0,0.8012497401582579,347.83984456430227
2,85,matching,1.9933295974677554,106.0,62.42328937158948,5.0,0.7081822804368492,881.4579395164062
2,85,alternate,1.9933295974677554,109.0,62.42328937158948,5.0,0.7081822804368492,881.4579395164062
